trial_id,x1,x2,x3,x4,x5,objective
000076,-0.12905715653015787,-0.1613772008424283,0.31532400165467567,-0.030974022537716778,-0.06288536177954226,[0.14704153542121592]
000077,-0.09798960610776948,0.009234269924906557,0.2231991199609813,-0.24157123546309245,-0.22945662817321671,[0.17051208781334504]
000078,-0.07554819323769839,-0.08638784845102894,0.2213298031282463,-0.10029377484642489,-0.053254350720513044,[0.0750521387578756]
000079,-0.08255125499187815,-0.11014814835207017,0.1541431473902004,-0.09276724741639192,0.017664462351445004,[0.05162522959686048]
000080,-0.03292531641291123,-0.18224233433567266,0.3262114087432907,0.08545222612885693,0.07995873679813918,[0.15440571062001907]
000081,-0.21441011631586304,-0.09002941720564446,0.19267262488484643,0.05519866208942347,0.008128243461792306,[0.09431269495922316]
000082,-0.20384652898554834,0.017758383311046094,0.16106175068156509,-0.168881261778147,-0.1903074336120386,[0.13254745495766818]
000083,-0.13763043785045792,0.06854748347919148,0.11024425738093596,-0.10761790880774538,-0.09843216376735572,[0.057065196359788586]
000084,-0.28958001596997585,-0.05629480679682279,0.1431636910303411,-0.08780356716512377,0.18624192400578904,[0.14991705401519254]
000085,-0.08962344339472063,-0.018957228757100743,0.21070285362775215,-0.07221992448955053,-0.160724687780497,[0.0838355734103683]
000086,-0.14828487949343955,-0.009987829258934364,0.008702636780592188,-0.08151046783345067,-0.20706977071281035,[0.07168574441610828]
000087,-0.06515352383299539,-0.0819884393488694,0.10952445734416577,0.049314507195061,0.014133867033068293,[0.0255943794284541]
000088,0.0041929787432810894,-0.13186185067882716,0.08375581067546611,0.158412391681665,0.11635451735562174,[0.06305302410445636]
000089,0.00511270049046636,0.02901575231053119,0.04465431612461215,-0.17711907863025447,-0.18189956061225224,[0.06732067970276881]
000090,-0.08177951487660122,-0.022867243710959752,-0.03979532761954957,-0.09166015370756203,-0.021516578502665,[0.017659014916891196]
000091,-0.07785755061754152,-0.024822251187889256,-0.16504441824320043,-0.10138026831656778,0.048087476136251,[0.046507966500527964]
000092,0.003484067068853014,-0.0369884089899363,0.14280570346755372,-0.08642948471330647,0.0990497813137065,[0.03905466507191071]
000093,-0.15056496628369823,-0.10239365507958884,0.14611457906071038,0.04545496365027654,0.18625930798353188,[0.09126242341760972]
000094,-0.03380671620307479,-0.0038365995369988165,0.07001938185863671,-0.12147556806012172,-0.08985984346330622,[0.028891432495087285]
000095,0.033707660716179304,-0.17087901945472525,0.06443468759546686,-0.029589269873183083,0.10622083926025516,[0.04664606623107187]
000096,0.025132044140822516,-0.01647573606452564,-0.015347586331691032,-0.019168740247253027,0.025546763904978488,[0.0021586956764562413]
000097,0.07897369370717285,0.030360470079246624,-0.10009295319263675,0.01763051333731642,0.02948791468174523,[0.01835757383282573]
000098,-0.09455711819737764,0.10601644839420929,0.04244796389217938,-0.07817850594008982,-0.09527924314594235,[0.037172378535994914]
000099,-0.10354999865654363,0.029327780883078566,-0.07606614781005722,-0.018037899590679765,-0.1658397949832532,[0.04519698321768843]
